date,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
2021-04-07,Austria,AUT,2021-04-07,1939600.0,1393960.0,545684.0,55978.0,32161.0,21.54,15.48,6.06,3571.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-08,Austria,AUT,2021-04-08,2012624.0,1441133.0,571539.0,73024.0,36577.0,22.35,16.0,6.35,4061.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-09,Austria,AUT,2021-04-09,2091389.0,1486553.0,604890.0,78765.0,41525.0,23.22,16.51,6.72,4611.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-10,Austria,AUT,2021-04-10,2156861.0,1523178.0,633742.0,65472.0,47757.0,23.95,16.91,7.04,5303.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-11,Austria,AUT,2021-04-11,2182880.0,1533507.0,649434.0,26019.0,50032.0,24.24,17.03,7.21,5555.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-12,Austria,AUT,2021-04-12,2218078.0,1561612.0,656528.0,35198.0,53264.0,24.63,17.34,7.29,5914.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-13,Austria,AUT,2021-04-13,2263378.0,1595294.0,668146.0,45300.0,54251.0,25.13,17.71,7.42,6024.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-14,Austria,AUT,2021-04-14,2331113.0,1649355.0,681820.0,67735.0,55930.0,25.88,18.31,7.57,6210.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-15,Austria,AUT,2021-04-15,2405792.0,1704965.0,700890.0,74679.0,56167.0,26.71,18.93,7.78,6236.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-16,Austria,AUT,2021-04-16,2476337.0,1756948.0,719453.0,70545.0,54993.0,27.5,19.51,7.99,6106.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-17,Austria,AUT,2021-04-17,2533993.0,1792959.0,741098.0,57656.0,53876.0,28.14,19.91,8.23,5982.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-18,Austria,AUT,2021-04-18,2553219.0,1807880.0,745403.0,19226.0,52906.0,28.35,20.07,8.28,5874.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-19,Austria,AUT,2021-04-19,2585050.0,1833949.0,751165.0,31831.0,52425.0,28.7,20.36,8.34,5821.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-20,Austria,AUT,2021-04-20,2630506.0,1866715.0,763856.0,45456.0,52447.0,29.21,20.73,8.48,5823.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-21,Austria,AUT,2021-04-21,2693911.0,1919337.0,774640.0,63405.0,51828.0,29.91,21.31,8.6,5755.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-22,Austria,AUT,2021-04-22,2764975.0,1979811.0,785230.0,71064.0,51312.0,30.7,21.98,8.72,5697.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-23,Austria,AUT,2021-04-23,2833523.0,2036881.0,796708.0,68548.0,51027.0,31.46,22.62,8.85,5666.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-24,Austria,AUT,2021-04-24,2873729.0,2071252.0,802544.0,40206.0,48534.0,31.91,23.0,8.91,5389.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-25,Austria,AUT,2021-04-25,2901565.0,2097283.0,804350.0,27836.0,49764.0,32.22,23.29,8.93,5525.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-26,Austria,AUT,2021-04-26,2932375.0,2124558.0,807887.0,30810.0,49618.0,32.56,23.59,8.97,5509.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-27,Austria,AUT,2021-04-27,2980604.0,2161445.0,819232.0,48229.0,50014.0,33.09,24.0,9.1,5553.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-28,Austria,AUT,2021-04-28,3039081.0,2205480.0,833675.0,58477.0,49310.0,33.74,24.49,9.26,5475.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-29,Austria,AUT,2021-04-29,3115449.0,2266660.0,848890.0,76368.0,50068.0,34.59,25.17,9.43,5559.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-04-30,Austria,AUT,2021-04-30,3196346.0,2333855.0,862612.0,80897.0,51832.0,35.49,25.91,9.58,5755.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-01,Austria,AUT,2021-05-01,3238347.0,2367892.0,870771.0,42001.0,52088.0,35.96,26.29,9.67,5783.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-02,Austria,AUT,2021-05-02,3255014.0,2383174.0,872160.0,16667.0,50493.0,36.14,26.46,9.68,5606.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-03,Austria,AUT,2021-05-03,3284396.0,2401192.0,884387.0,29382.0,50289.0,36.47,26.66,9.82,5584.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-04,Austria,AUT,2021-05-04,3345815.0,2442440.0,906202.0,61419.0,52173.0,37.15,27.12,10.06,5793.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-05,Austria,AUT,2021-05-05,3423932.0,2503093.0,924315.0,78117.0,54979.0,38.02,27.79,10.26,6104.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-06,Austria,AUT,2021-05-06,3521604.0,2581146.0,945006.0,97672.0,58022.0,39.1,28.66,10.49,6442.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-07,Austria,AUT,2021-05-07,3630803.0,2667936.0,968324.0,109199.0,62065.0,40.31,29.62,10.75,6891.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-08,Austria,AUT,2021-05-08,3683230.0,2701785.0,987851.0,52427.0,63555.0,40.9,30.0,10.97,7057.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-09,Austria,AUT,2021-05-09,3701929.0,2714410.0,993934.0,18699.0,63845.0,41.1,30.14,11.04,7089.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-10,Austria,AUT,2021-05-10,3745334.0,2747556.0,1005176.0,43405.0,65848.0,41.59,30.51,11.16,7311.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-11,Austria,AUT,2021-05-11,3811587.0,2796821.0,1023122.0,66253.0,66539.0,42.32,31.05,11.36,7388.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-12,Austria,AUT,2021-05-12,3912307.0,2874948.0,1047169.0,100720.0,69768.0,43.44,31.92,11.63,7746.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-13,Austria,AUT,2021-05-13,3946380.0,2901367.0,1055620.0,34073.0,60682.0,43.82,32.21,11.72,6738.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-14,Austria,AUT,2021-05-14,4036738.0,2968482.0,1079870.0,90358.0,57991.0,44.82,32.96,11.99,6439.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-15,Austria,AUT,2021-05-15,4096781.0,3012706.0,1096722.0,60043.0,59079.0,45.49,33.45,12.18,6560.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-16,Austria,AUT,2021-05-16,4120937.0,3030389.0,1103895.0,24156.0,59858.0,45.76,33.65,12.26,6646.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-17,Austria,AUT,2021-05-17,4168374.0,3060993.0,1122473.0,47437.0,60434.0,46.28,33.99,12.46,6710.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-18,Austria,AUT,2021-05-18,4238196.0,3105246.0,1150095.0,69822.0,60944.0,47.06,34.48,12.77,6767.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-19,Austria,AUT,2021-05-19,4344082.0,3179668.0,1183530.0,105886.0,61682.0,48.23,35.3,13.14,6849.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-20,Austria,AUT,2021-05-20,4455312.0,3256249.0,1220003.0,111230.0,72705.0,49.47,36.15,13.55,8073.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-21,Austria,AUT,2021-05-21,4567007.0,3329394.0,1261431.0,111695.0,75753.0,50.71,36.97,14.01,8411.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-22,Austria,AUT,2021-05-22,4625970.0,3368627.0,1281442.0,58963.0,75598.0,51.36,37.4,14.23,8394.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-23,Austria,AUT,2021-05-23,4655336.0,3387962.0,1292928.0,29366.0,76343.0,51.69,37.62,14.36,8477.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-24,Austria,AUT,2021-05-24,4680150.0,3400137.0,1305690.0,24814.0,73111.0,51.96,37.75,14.5,8118.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-25,Austria,AUT,2021-05-25,4735175.0,3438062.0,1324323.0,55025.0,70997.0,52.58,38.17,14.7,7883.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-26,Austria,AUT,2021-05-26,4827791.0,3486954.0,1369675.0,92616.0,69101.0,53.6,38.72,15.21,7672.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-27,Austria,AUT,2021-05-27,4927122.0,3541655.0,1417020.0,99331.0,67401.0,54.71,39.32,15.73,7484.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-28,Austria,AUT,2021-05-28,5037243.0,3600999.0,1473509.0,110121.0,67177.0,55.93,39.98,16.36,7459.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-29,Austria,AUT,2021-05-29,5099523.0,3626225.0,1510934.0,62280.0,67650.0,56.62,40.26,16.78,7511.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-30,Austria,AUT,2021-05-30,5137599.0,3640273.0,1534982.0,38076.0,68895.0,57.04,40.42,17.04,7650.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-05-31,Austria,AUT,2021-05-31,5181306.0,3661829.0,1559854.0,43707.0,71594.0,57.53,40.66,17.32,7949.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-01,Austria,AUT,2021-06-01,5271871.0,3717702.0,1600224.0,90565.0,76671.0,58.53,41.28,17.77,8513.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-02,Austria,AUT,2021-06-02,5414565.0,3794888.0,1672470.0,142694.0,83825.0,60.12,42.14,18.57,9307.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-03,Austria,AUT,2021-06-03,5482511.0,3825372.0,1710703.0,67946.0,79341.0,60.87,42.47,18.99,8809.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-04,Austria,AUT,2021-06-04,5591261.0,3887324.0,1760339.0,108750.0,79145.0,62.08,43.16,19.55,8788.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-05,Austria,AUT,2021-06-05,5653865.0,3920551.0,1790069.0,62604.0,79192.0,62.78,43.53,19.88,8793.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-06,Austria,AUT,2021-06-06,5707056.0,3944693.0,1819473.0,53191.0,81351.0,63.37,43.8,20.2,9033.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-07,Austria,AUT,2021-06-07,5764454.0,3970461.0,1853794.0,57398.0,83307.0,64.0,44.08,20.58,9250.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-08,Austria,AUT,2021-06-08,5855722.0,4020628.0,1899685.0,91268.0,83407.0,65.02,44.64,21.09,9261.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-09,Austria,AUT,2021-06-09,5972448.0,4082886.0,1958612.0,116726.0,79698.0,66.31,45.33,21.75,8849.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-10,Austria,AUT,2021-06-10,6092902.0,4134752.0,2031807.0,120454.0,87199.0,67.65,45.91,22.56,9682.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-11,Austria,AUT,2021-06-11,6223179.0,4189865.0,2111043.0,130277.0,90274.0,69.1,46.52,23.44,10023.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-12,Austria,AUT,2021-06-12,6292199.0,4217678.0,2152923.0,69020.0,91191.0,69.86,46.83,23.9,10125.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-13,Austria,AUT,2021-06-13,6329636.0,4234867.0,2173290.0,37437.0,88940.0,70.28,47.02,24.13,9875.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-14,Austria,AUT,2021-06-14,6378351.0,4254482.0,2204414.0,48715.0,87700.0,70.82,47.24,24.48,9738.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-15,Austria,AUT,2021-06-15,6464404.0,4301575.0,2246082.0,86053.0,86955.0,71.78,47.76,24.94,9655.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-16,Austria,AUT,2021-06-16,6583858.0,4350915.0,2318862.0,119454.0,87344.0,73.1,48.31,25.75,9698.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-17,Austria,AUT,2021-06-17,6698117.0,4392471.0,2394143.0,114259.0,86459.0,74.37,48.77,26.58,9600.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-18,Austria,AUT,2021-06-18,6809675.0,4434128.0,2468253.0,111558.0,83785.0,75.61,49.23,27.41,9303.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-19,Austria,AUT,2021-06-19,6875947.0,4464321.0,2504598.0,66272.0,83393.0,76.35,49.57,27.81,9259.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-20,Austria,AUT,2021-06-20,6912522.0,4483305.0,2522275.0,36575.0,83269.0,76.75,49.78,28.01,9246.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-21,Austria,AUT,2021-06-21,6963533.0,4503511.0,2554588.0,51011.0,83597.0,77.32,50.0,28.36,9282.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-22,Austria,AUT,2021-06-22,7054826.0,4539042.0,2612284.0,91293.0,84346.0,78.33,50.4,29.0,9365.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-23,Austria,AUT,2021-06-23,7166135.0,4574007.0,2689860.0,111309.0,83182.0,79.57,50.79,29.87,9236.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-24,Austria,AUT,2021-06-24,7274616.0,4606494.0,2767625.0,108481.0,82357.0,80.77,51.15,30.73,9144.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-25,Austria,AUT,2021-06-25,7395678.0,4640882.0,2855900.0,121062.0,83715.0,82.12,51.53,31.71,9295.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-26,Austria,AUT,2021-06-26,7472304.0,4667240.0,2906387.0,76626.0,85194.0,82.97,51.82,32.27,9459.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-27,Austria,AUT,2021-06-27,7513117.0,4689056.0,2925516.0,40813.0,85799.0,83.42,52.06,32.48,9526.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-28,Austria,AUT,2021-06-28,7563545.0,4704891.0,2963068.0,50428.0,85716.0,83.98,52.24,32.9,9517.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-29,Austria,AUT,2021-06-29,7654958.0,4736077.0,3026456.0,91413.0,85733.0,84.99,52.59,33.6,9519.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-06-30,Austria,AUT,2021-06-30,7768004.0,4768861.0,3110209.0,113046.0,85981.0,86.25,52.95,34.53,9547.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-07-01,Austria,AUT,2021-07-01,7883580.0,4799263.0,3199065.0,115576.0,86995.0,87.53,53.29,35.52,9659.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-07-02,Austria,AUT,2021-07-02,7995981.0,4826752.0,3286985.0,112401.0,85758.0,88.78,53.59,36.5,9522.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-07-03,Austria,AUT,2021-07-03,8065444.0,4848647.0,3337033.0,69463.0,84734.0,89.55,53.84,37.05,9408.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-07-04,Austria,AUT,2021-07-04,8117750.0,4880857.0,3363244.0,52306.0,86376.0,90.13,54.19,37.34,9591.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
2021-07-05,Austria,AUT,2021-07-05,8162608.0,4898929.0,3394460.0,44858.0,85580.0,90.63,54.39,37.69,9502.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
