,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp,date,country,iso_code,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
66,2021-05-06,6,5,2021,0,0,Sweden,SE,SWE,10327589,Europe,2021-05-06,Sweden,SWE,3563609.0,2769411.0,794198.0,77884.0,32007.0,35.29,27.42,7.86,3169.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
67,2021-03-01,1,3,2021,15978,467,Spain,ES,ESP,47332614,Europe,2021-03-01,Spain,ESP,3908734.0,2642034.0,1266700.0,79269.0,106220.0,8.36,5.65,2.71,2272.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
68,2021-03-02,2,3,2021,4517,192,Spain,ES,ESP,47332614,Europe,2021-03-02,Spain,ESP,4059320.0,2772318.0,1287002.0,150586.0,110663.0,8.68,5.93,2.75,2367.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
69,2021-03-03,3,3,2021,6137,446,Spain,ES,ESP,47332614,Europe,2021-03-03,Spain,ESP,4229092.0,2920179.0,1308913.0,169772.0,113276.0,9.05,6.25,2.8,2423.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
70,2021-03-04,4,3,2021,6037,254,Spain,ES,ESP,47332614,Europe,2021-03-04,Spain,ESP,4471577.0,3129092.0,1342485.0,242485.0,123706.0,9.56,6.69,2.87,2646.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
71,2021-03-05,5,3,2021,6654,637,Spain,ES,ESP,47332614,Europe,2021-03-05,Spain,ESP,,,,,124505.0,,,,2663.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
72,2021-03-06,6,3,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-03-06,Spain,ESP,,,,,125304.0,,,,2680.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
73,2021-03-07,7,3,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-03-07,Spain,ESP,4712191.0,3328703.0,1383488.0,,126104.0,10.08,7.12,2.96,2697.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
74,2021-03-08,8,3,2021,11958,298,Spain,ES,ESP,47332614,Europe,2021-03-08,Spain,ESP,4848648.0,3436412.0,1412236.0,136457.0,134273.0,10.37,7.35,3.02,2872.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
75,2021-03-09,9,3,2021,3968,291,Spain,ES,ESP,47332614,Europe,2021-03-09,Spain,ESP,4989505.0,3541667.0,1447838.0,140857.0,132884.0,10.67,7.57,3.1,2842.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
76,2021-03-10,10,3,2021,7163,234,Spain,ES,ESP,47332614,Europe,2021-03-10,Spain,ESP,5172106.0,3668848.0,1503258.0,182601.0,134716.0,11.06,7.85,3.22,2881.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
77,2021-03-11,11,3,2021,6255,124,Spain,ES,ESP,47332614,Europe,2021-03-11,Spain,ESP,5352767.0,3769523.0,1583244.0,180661.0,125884.0,11.45,8.06,3.39,2692.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
78,2021-03-12,12,3,2021,5348,173,Spain,ES,ESP,47332614,Europe,2021-03-12,Spain,ESP,,,,,124860.0,,,,2671.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
79,2021-03-13,13,3,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-03-13,Spain,ESP,,,,,123835.0,,,,2649.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
80,2021-03-14,14,3,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-03-14,Spain,ESP,,,,,122810.0,,,,2627.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
81,2021-03-15,15,3,2021,11358,166,Spain,ES,ESP,47332614,Europe,2021-03-15,Spain,ESP,5644895.0,3951221.0,1693674.0,,113750.0,12.07,8.45,3.62,2433.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
82,2021-03-16,16,3,2021,4962,141,Spain,ES,ESP,47332614,Europe,2021-03-16,Spain,ESP,5742218.0,4013681.0,1728537.0,97323.0,107530.0,12.28,8.58,3.7,2300.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
83,2021-03-17,17,3,2021,6092,228,Spain,ES,ESP,47332614,Europe,2021-03-17,Spain,ESP,5857085.0,4052470.0,1804615.0,114867.0,97854.0,12.53,8.67,3.86,2093.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
84,2021-03-18,18,3,2021,6216,117,Spain,ES,ESP,47332614,Europe,2021-03-18,Spain,ESP,5993363.0,4106550.0,1886813.0,136278.0,91514.0,12.82,8.78,4.04,1957.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
85,2021-03-19,19,3,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-03-19,Spain,ESP,,,,,92814.0,,,,1985.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
86,2021-03-20,20,3,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-03-20,Spain,ESP,,,,,94115.0,,,,2013.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
87,2021-03-21,21,3,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-03-21,Spain,ESP,,,,,95416.0,,,,2041.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
88,2021-03-22,22,3,2021,16471,633,Spain,ES,ESP,47332614,Europe,2021-03-22,Spain,ESP,6321908.0,4211040.0,2110868.0,,96716.0,13.52,9.01,4.51,2069.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
89,2021-03-23,23,3,2021,5516,201,Spain,ES,ESP,47332614,Europe,2021-03-23,Spain,ESP,6409196.0,4252598.0,2156598.0,87288.0,95283.0,13.71,9.1,4.61,2038.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
90,2021-03-24,24,3,2021,7026,320,Spain,ES,ESP,47332614,Europe,2021-03-24,Spain,ESP,6620093.0,4343860.0,2276233.0,210897.0,109001.0,14.16,9.29,4.87,2331.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
91,2021-03-25,25,3,2021,6393,356,Spain,ES,ESP,47332614,Europe,2021-03-25,Spain,ESP,6839736.0,4447534.0,2392202.0,219643.0,120910.0,14.63,9.51,5.12,2586.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
92,2021-03-26,26,3,2021,7586,590,Spain,ES,ESP,47332614,Europe,2021-03-26,Spain,ESP,7067371.0,4561529.0,2505842.0,227635.0,141696.0,15.12,9.76,5.36,3031.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
93,2021-03-27,27,3,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-03-27,Spain,ESP,,,,,153965.0,,,,3293.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
94,2021-03-28,28,3,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-03-28,Spain,ESP,,,,,166235.0,,,,3555.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
95,2021-03-29,29,3,2021,15501,189,Spain,ES,ESP,47332614,Europe,2021-03-29,Spain,ESP,7571439.0,4967230.0,2604209.0,,178504.0,16.19,10.62,5.57,3818.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
96,2021-03-30,30,3,2021,4994,106,Spain,ES,ESP,47332614,Europe,2021-03-30,Spain,ESP,7736611.0,5092535.0,2644076.0,165172.0,189631.0,16.55,10.89,5.66,4056.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
97,2021-03-31,31,3,2021,8534,154,Spain,ES,ESP,47332614,Europe,2021-03-31,Spain,ESP,8035160.0,5314076.0,2721084.0,298549.0,202152.0,17.19,11.37,5.82,4324.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
98,2021-04-01,1,4,2021,7041,82,Spain,ES,ESP,47332614,Europe,2021-04-01,Spain,ESP,8342155.0,5545140.0,2797015.0,306995.0,214631.0,17.84,11.86,5.98,4591.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
99,2021-04-02,2,4,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-04-02,Spain,ESP,,,,,196858.0,,,,4210.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
100,2021-04-03,3,4,2021,9571,157,Spain,ES,ESP,47332614,Europe,2021-04-03,Spain,ESP,8548598.0,5707450.0,2841148.0,,187601.0,18.28,12.21,6.08,4012.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
101,2021-04-04,4,4,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-04-04,Spain,ESP,,,,,177533.0,,,,3797.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
102,2021-04-05,5,4,2021,10360,85,Spain,ES,ESP,47332614,Europe,2021-04-05,Spain,ESP,8743694.0,5890888.0,2852806.0,,167465.0,18.7,12.6,6.1,3582.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
103,2021-04-06,6,4,2021,6623,128,Spain,ES,ESP,47332614,Europe,2021-04-06,Spain,ESP,9021001.0,6118710.0,2902291.0,277307.0,183484.0,19.29,13.09,6.21,3924.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
104,2021-04-07,7,4,2021,8788,126,Spain,ES,ESP,47332614,Europe,2021-04-07,Spain,ESP,9357847.0,6416016.0,2941831.0,336846.0,188955.0,20.01,13.72,6.29,4041.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
105,2021-04-08,8,4,2021,9901,142,Spain,ES,ESP,47332614,Europe,2021-04-08,Spain,ESP,9811529.0,6791079.0,3020450.0,453682.0,209911.0,20.99,14.52,6.46,4490.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
106,2021-04-09,9,4,2021,10875,149,Spain,ES,ESP,47332614,Europe,2021-04-09,Spain,ESP,10231825.0,7159716.0,3072109.0,420296.0,255207.0,21.88,15.31,6.57,5458.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
107,2021-04-10,10,4,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-04-10,Spain,ESP,,,,,266803.0,,,,5706.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
108,2021-04-11,11,4,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-04-11,Spain,ESP,,,,,279209.0,,,,5972.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
109,2021-04-12,12,4,2021,22744,197,Spain,ES,ESP,47332614,Europe,2021-04-12,Spain,ESP,10784997.0,7676560.0,3108437.0,,291615.0,23.07,16.42,6.65,6237.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
110,2021-04-13,13,4,2021,6292,100,Spain,ES,ESP,47332614,Europe,2021-04-13,Spain,ESP,11073657.0,7937566.0,3136091.0,288660.0,293237.0,23.68,16.98,6.71,6272.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
111,2021-04-14,14,4,2021,10474,131,Spain,ES,ESP,47332614,Europe,2021-04-14,Spain,ESP,11436073.0,8250887.0,3185186.0,362416.0,296889.0,24.46,17.65,6.81,6350.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
112,2021-04-15,15,4,2021,9663,126,Spain,ES,ESP,47332614,Europe,2021-04-15,Spain,ESP,11885085.0,8631548.0,3253537.0,449012.0,296222.0,25.42,18.46,6.96,6336.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
113,2021-04-16,16,4,2021,10598,99,Spain,ES,ESP,47332614,Europe,2021-04-16,Spain,ESP,12330755.0,9002054.0,3328701.0,445670.0,299847.0,26.37,19.25,7.12,6413.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
114,2021-04-17,17,4,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-04-17,Spain,ESP,,,,,298403.0,,,,6382.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
115,2021-04-18,18,4,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-04-18,Spain,ESP,,,,,296959.0,,,,6351.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
116,2021-04-19,19,4,2021,21071,121,Spain,ES,ESP,47332614,Europe,2021-04-19,Spain,ESP,12853599.0,9441685.0,3411914.0,,295515.0,27.49,20.19,7.3,6321.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
117,2021-04-20,20,4,2021,7486,114,Spain,ES,ESP,47332614,Europe,2021-04-20,Spain,ESP,13041032.0,9588913.0,3452119.0,187433.0,281054.0,27.89,20.51,7.38,6011.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
118,2021-04-21,21,4,2021,10232,148,Spain,ES,ESP,47332614,Europe,2021-04-21,Spain,ESP,13497809.0,9886203.0,3611606.0,456777.0,294534.0,28.87,21.14,7.72,6300.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
119,2021-04-22,22,4,2021,10814,132,Spain,ES,ESP,47332614,Europe,2021-04-22,Spain,ESP,13909964.0,10141949.0,3768015.0,412155.0,289268.0,29.75,21.69,8.06,6187.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
120,2021-04-23,23,4,2021,11731,95,Spain,ES,ESP,47332614,Europe,2021-04-23,Spain,ESP,14266251.0,10405863.0,3862789.0,356287.0,276499.0,30.51,22.26,8.26,5914.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
121,2021-04-24,24,4,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-04-24,Spain,ESP,,,,,283722.0,,,,6068.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
122,2021-04-25,25,4,2021,0,0,Spain,ES,ESP,47332614,Europe,2021-04-25,Spain,ESP,14715931.0,10796466.0,3947465.0,,290945.0,31.47,23.09,8.44,6223.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
123,2021-04-26,26,4,2021,19852,147,Spain,ES,ESP,47332614,Europe,2021-04-26,Spain,ESP,14994667.0,11013911.0,4020945.0,278736.0,305867.0,32.07,23.56,8.6,6542.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
124,2021-04-27,27,4,2021,7665,117,Spain,ES,ESP,47332614,Europe,2021-04-27,Spain,ESP,15377862.0,11261171.0,4166758.0,383195.0,333833.0,32.89,24.09,8.91,7140.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
125,2021-04-28,28,4,2021,8665,88,Spain,ES,ESP,47332614,Europe,2021-04-28,Spain,ESP,15859772.0,11520146.0,4413784.0,481910.0,337423.0,33.92,24.64,9.44,7217.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
126,2021-04-29,29,4,2021,10143,137,Spain,ES,ESP,47332614,Europe,2021-04-29,Spain,ESP,16364595.0,11763360.0,4689766.0,504823.0,350662.0,35.0,25.16,10.03,7500.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210513.ods
